index,pid,plant_name,Date,Depth_mm,IrrigationGroup,Time_hr
863,1,Guayule MAC D125 2018,2019-06-15 00:00:00,20.25,a,2
864,1,Guayule MAC D125 2018,2019-06-17 00:00:00,13.75,a,2
865,1,Guayule MAC D125 2018,2019-06-18 00:00:00,13.75,a,2
866,1,Guayule MAC D125 2018,2019-06-19 00:00:00,13.75,a,2
867,1,Guayule MAC D125 2018,2019-06-20 00:00:00,13.75,a,2
868,1,Guayule MAC D125 2018,2019-06-21 00:00:00,13.75,a,2
869,1,Guayule MAC D125 2018,2019-06-22 00:00:00,13.75,a,2
870,1,Guayule MAC D125 2018,2019-06-24 00:00:00,11.5,a,2
871,1,Guayule MAC D125 2018,2019-06-25 00:00:00,11.5,a,2
872,1,Guayule MAC D125 2018,2019-06-26 00:00:00,11.5,a,2
873,1,Guayule MAC D125 2018,2019-06-27 00:00:00,11.5,a,2
874,1,Guayule MAC D125 2018,2019-06-28 00:00:00,11.5,a,2
875,1,Guayule MAC D125 2018,2019-06-29 00:00:00,11.5,a,2
876,1,Guayule MAC D125 2018,2019-06-30 00:00:00,11.5,a,2
877,1,Guayule MAC D125 2018,2019-07-01 00:00:00,27.75,a,2
878,1,Guayule MAC D125 2018,2019-07-02 00:00:00,21.375,a,2
879,1,Guayule MAC D125 2018,2019-07-03 00:00:00,21.25,a,2
880,1,Guayule MAC D125 2018,2019-07-04 00:00:00,31.75,a,2
881,1,Guayule MAC D125 2018,2019-07-05 00:00:00,31.75,a,2
882,1,Guayule MAC D125 2018,2019-07-07 00:00:00,30.375,a,2
883,1,Guayule MAC D125 2018,2019-07-08 00:00:00,7.25,a,2
884,1,Guayule MAC D125 2018,2019-07-09 00:00:00,7.25,a,2
885,1,Guayule MAC D125 2018,2019-07-10 00:00:00,7.25,a,2
886,1,Guayule MAC D125 2018,2019-07-11 00:00:00,30,a,2
887,1,Guayule MAC D125 2018,2019-07-12 00:00:00,33.875,a,2
888,1,Guayule MAC D125 2018,2019-07-16 00:00:00,14,a,2
889,1,Guayule MAC D125 2018,2019-07-17 00:00:00,14,a,2
890,1,Guayule MAC D125 2018,2019-07-18 00:00:00,14,a,2
891,1,Guayule MAC D125 2018,2019-07-19 00:00:00,13.5,a,2
892,1,Guayule MAC D125 2018,2019-07-20 00:00:00,13.5,a,2
893,1,Guayule MAC D125 2018,2019-07-21 00:00:00,13.5,a,2
894,1,Guayule MAC D125 2018,2019-07-22 00:00:00,13.875,a,2
895,1,Guayule MAC D125 2018,2019-07-24 00:00:00,13.75,a,2
896,1,Guayule MAC D125 2018,2019-07-25 00:00:00,13.75,a,2
897,1,Guayule MAC D125 2018,2019-07-26 00:00:00,16.375,a,2
898,1,Guayule MAC D125 2018,2019-07-27 00:00:00,16.375,a,2
899,1,Guayule MAC D125 2018,2019-07-28 00:00:00,16.375,a,2
900,1,Guayule MAC D125 2018,2019-07-30 00:00:00,12.5,a,2
901,1,Guayule MAC D125 2018,2019-07-31 00:00:00,12.5,a,2
902,1,Guayule MAC D150 2018,2018-04-20 00:00:00,66,a,2
903,1,Guayule MAC D150 2018,2018-04-21 00:00:00,63,a,2
904,1,Guayule MAC D150 2018,2018-04-22 00:00:00,31.5,a,2
905,1,Guayule MAC D150 2018,2018-04-23 00:00:00,30,a,2
906,1,Guayule MAC D150 2018,2018-04-24 00:00:00,18,a,2
907,1,Guayule MAC D150 2018,2018-04-25 00:00:00,22.5,a,2
908,1,Guayule MAC D150 2018,2018-04-26 00:00:00,58.5,a,2
909,1,Guayule MAC D150 2018,2018-04-27 00:00:00,90,a,2
910,1,Guayule MAC D150 2018,2018-04-28 00:00:00,16.5,a,2
911,1,Guayule MAC D150 2018,2018-04-29 00:00:00,9,a,2
912,1,Guayule MAC D150 2018,2018-04-30 00:00:00,9,a,2
913,1,Guayule MAC D150 2018,2018-05-01 00:00:00,12,a,2
914,1,Guayule MAC D150 2018,2018-05-03 00:00:00,18.3,a,2
915,1,Guayule MAC D150 2018,2018-05-05 00:00:00,22.2,a,2
916,1,Guayule MAC D150 2018,2018-05-07 00:00:00,22.2,a,2
917,1,Guayule MAC D150 2018,2018-05-09 00:00:00,22.2,a,2
918,1,Guayule MAC D150 2018,2018-05-11 00:00:00,22.2,a,2
919,1,Guayule MAC D150 2018,2018-05-13 00:00:00,22.2,a,2
920,1,Guayule MAC D150 2018,2018-05-16 00:00:00,17.85,a,2
921,1,Guayule MAC D150 2018,2018-05-17 00:00:00,22.2,a,2
922,1,Guayule MAC D150 2018,2018-05-19 00:00:00,22.2,a,2
923,1,Guayule MAC D150 2018,2018-05-21 00:00:00,22.5,a,2
924,1,Guayule MAC D150 2018,2018-05-22 00:00:00,25.5,a,2
925,1,Guayule MAC D150 2018,2018-05-26 00:00:00,22.5,a,2
926,1,Guayule MAC D150 2018,2018-05-28 00:00:00,22.5,a,2
927,1,Guayule MAC D150 2018,2018-05-29 00:00:00,15,a,2
928,1,Guayule MAC D150 2018,2018-05-30 00:00:00,15,a,2
929,1,Guayule MAC D150 2018,2018-05-31 00:00:00,22.5,a,2
930,1,Guayule MAC D150 2018,2018-06-01 00:00:00,22.5,a,2
931,1,Guayule MAC D150 2018,2018-06-05 00:00:00,16.5,a,2
932,1,Guayule MAC D150 2018,2018-06-06 00:00:00,16.5,a,2
933,1,Guayule MAC D150 2018,2018-06-07 00:00:00,24,a,2
934,1,Guayule MAC D150 2018,2018-06-08 00:00:00,24,a,2
935,1,Guayule MAC D150 2018,2018-06-09 00:00:00,24,a,2
936,1,Guayule MAC D150 2018,2018-06-10 00:00:00,24,a,2
937,1,Guayule MAC D150 2018,2018-06-15 00:00:00,24,a,2
938,1,Guayule MAC D150 2018,2018-06-22 00:00:00,24,a,2
939,1,Guayule MAC D150 2018,2018-06-28 00:00:00,16.2,a,2
940,1,Guayule MAC D150 2018,2018-07-02 00:00:00,27,a,2
941,1,Guayule MAC D150 2018,2018-07-04 00:00:00,27,a,2
942,1,Guayule MAC D150 2018,2018-07-05 00:00:00,27,a,2
943,1,Guayule MAC D150 2018,2018-07-06 00:00:00,27,a,2
944,1,Guayule MAC D150 2018,2018-07-07 00:00:00,27,a,2
945,1,Guayule MAC D150 2018,2018-07-09 00:00:00,16.5,a,2
946,1,Guayule MAC D150 2018,2018-07-10 00:00:00,16.5,a,2
947,1,Guayule MAC D150 2018,2018-07-11 00:00:00,16.5,a,2
948,1,Guayule MAC D150 2018,2018-07-13 00:00:00,16.5,a,2
949,1,Guayule MAC D150 2018,2018-07-16 00:00:00,16.5,a,2
950,1,Guayule MAC D150 2018,2018-07-20 00:00:00,40.65,a,2
951,1,Guayule MAC D150 2018,2018-07-21 00:00:00,43.2,a,2
952,1,Guayule MAC D150 2018,2018-07-22 00:00:00,16.8,a,2
953,1,Guayule MAC D150 2018,2018-07-23 00:00:00,16.8,a,2
954,1,Guayule MAC D150 2018,2018-07-25 00:00:00,16.8,a,2
955,1,Guayule MAC D150 2018,2018-07-26 00:00:00,21.3,a,2
956,1,Guayule MAC D150 2018,2018-07-27 00:00:00,16.5,a,2
957,1,Guayule MAC D150 2018,2018-07-28 00:00:00,16.5,a,2
958,1,Guayule MAC D150 2018,2018-07-29 00:00:00,35.55,a,2
959,1,Guayule MAC D150 2018,2018-07-31 00:00:00,24,a,2
960,1,Guayule MAC D150 2018,2018-08-02 00:00:00,24,a,2
961,1,Guayule MAC D150 2018,2018-08-08 00:00:00,24,a,2
962,1,Guayule MAC D150 2018,2018-08-09 00:00:00,24,a,2
963,1,Guayule MAC D150 2018,2018-08-12 00:00:00,48,a,2
964,1,Guayule MAC D150 2018,2018-08-16 00:00:00,12.3,a,2
965,1,Guayule MAC D150 2018,2018-08-17 00:00:00,16.05,a,2
966,1,Guayule MAC D150 2018,2018-08-19 00:00:00,16.05,a,2
967,1,Guayule MAC D150 2018,2018-08-23 00:00:00,18.3,a,2
968,1,Guayule MAC D150 2018,2018-08-24 00:00:00,18.3,a,2
969,1,Guayule MAC D150 2018,2018-08-25 00:00:00,18.3,a,2
970,1,Guayule MAC D150 2018,2018-08-28 00:00:00,18,a,2
971,1,Guayule MAC D150 2018,2018-08-29 00:00:00,18,a,2
972,1,Guayule MAC D150 2018,2018-08-30 00:00:00,18,a,2
973,1,Guayule MAC D150 2018,2018-08-31 00:00:00,18,a,2
974,1,Guayule MAC D150 2018,2018-09-01 00:00:00,18,a,2
975,1,Guayule MAC D150 2018,2018-09-02 00:00:00,18,a,2
976,1,Guayule MAC D150 2018,2018-09-03 00:00:00,18,a,2
977,1,Guayule MAC D150 2018,2018-09-04 00:00:00,18,a,2
978,1,Guayule MAC D150 2018,2018-09-11 00:00:00,18,a,2
979,1,Guayule MAC D150 2018,2018-09-12 00:00:00,27,a,2
980,1,Guayule MAC D150 2018,2018-09-13 00:00:00,18,a,2
981,1,Guayule MAC D150 2018,2018-09-14 00:00:00,18,a,2
982,1,Guayule MAC D150 2018,2018-09-15 00:00:00,18,a,2
983,1,Guayule MAC D150 2018,2018-09-19 00:00:00,36,a,2
984,1,Guayule MAC D150 2018,2018-09-20 00:00:00,36,a,2
985,1,Guayule MAC D150 2018,2018-09-21 00:00:00,18,a,2
986,1,Guayule MAC D150 2018,2018-09-22 00:00:00,18,a,2
987,1,Guayule MAC D150 2018,2018-09-23 00:00:00,18,a,2
988,1,Guayule MAC D150 2018,2018-09-24 00:00:00,18,a,2
989,1,Guayule MAC D150 2018,2018-09-28 00:00:00,36,a,2
990,1,Guayule MAC D150 2018,2018-09-29 00:00:00,18,a,2
991,1,Guayule MAC D150 2018,2018-09-30 00:00:00,18,a,2
992,1,Guayule MAC D150 2018,2018-10-04 00:00:00,18,a,2
993,1,Guayule MAC D150 2018,2018-10-28 00:00:00,46.5,a,2
994,1,Guayule MAC D150 2018,2018-10-30 00:00:00,46.5,a,2
995,1,Guayule MAC D150 2018,2018-11-01 00:00:00,18,a,2
996,1,Guayule MAC D150 2018,2018-11-03 00:00:00,36,a,2
997,1,Guayule MAC D150 2018,2018-11-07 00:00:00,18,a,2
998,1,Guayule MAC D150 2018,2018-11-10 00:00:00,18,a,2
999,1,Guayule MAC D150 2018,2018-11-13 00:00:00,18,a,2
1000,1,Guayule MAC D150 2018,2018-11-15 00:00:00,18,a,2
1001,1,Guayule MAC D150 2018,2019-02-13 00:00:00,21.705,a,2
1002,1,Guayule MAC D150 2018,2019-02-16 00:00:00,10.849995,a,2
1003,1,Guayule MAC D150 2018,2019-02-17 00:00:00,15.45,a,2
1004,1,Guayule MAC D150 2018,2019-02-21 00:00:00,15.45,a,2
1005,1,Guayule MAC D150 2018,2019-03-19 00:00:00,15.07860852,a,2
1006,1,Guayule MAC D150 2018,2019-03-20 00:00:00,14.95963757,a,2
1007,1,Guayule MAC D150 2018,2019-03-21 00:00:00,15.1937417,a,2
1008,1,Guayule MAC D150 2018,2019-03-22 00:00:00,14.83682885,a,2
1009,1,Guayule MAC D150 2018,2019-03-23 00:00:00,14.16138087,a,2
1010,1,Guayule MAC D150 2018,2019-03-27 00:00:00,15.15,a,2
1011,1,Guayule MAC D150 2018,2019-03-28 00:00:00,15.15,a,2
1012,1,Guayule MAC D150 2018,2019-04-02 00:00:00,14.1,a,2
1013,1,Guayule MAC D150 2018,2019-04-03 00:00:00,14.1,a,2
1014,1,Guayule MAC D150 2018,2019-04-04 00:00:00,14.1,a,2
1015,1,Guayule MAC D150 2018,2019-04-07 00:00:00,14.1,a,2
1016,1,Guayule MAC D150 2018,2019-04-10 00:00:00,18.75,a,2
1017,1,Guayule MAC D150 2018,2019-04-12 00:00:00,14.1,a,2
1018,1,Guayule MAC D150 2018,2019-04-13 00:00:00,14.1,a,2
1019,1,Guayule MAC D150 2018,2019-04-14 00:00:00,14.1,a,2
1020,1,Guayule MAC D150 2018,2019-04-15 00:00:00,14.7,a,2
1021,1,Guayule MAC D150 2018,2019-04-18 00:00:00,14.25,a,2
1022,1,Guayule MAC D150 2018,2019-04-19 00:00:00,14.25,a,2
1023,1,Guayule MAC D150 2018,2019-04-20 00:00:00,14.25,a,2
1024,1,Guayule MAC D150 2018,2019-04-22 00:00:00,14.85,a,2
1025,1,Guayule MAC D150 2018,2019-04-23 00:00:00,21.6,a,2
1026,1,Guayule MAC D150 2018,2019-04-24 00:00:00,21.6,a,2
1027,1,Guayule MAC D150 2018,2019-04-25 00:00:00,21.45,a,2
1028,1,Guayule MAC D150 2018,2019-04-28 00:00:00,20.85,a,2
1029,1,Guayule MAC D150 2018,2019-04-29 00:00:00,21,a,2
1030,1,Guayule MAC D150 2018,2019-04-30 00:00:00,20.55,a,2
1031,1,Guayule MAC D150 2018,2019-05-01 00:00:00,20.85,a,2
1032,1,Guayule MAC D150 2018,2019-05-02 00:00:00,21,a,2
1033,1,Guayule MAC D150 2018,2019-05-03 00:00:00,21,a,2
1034,1,Guayule MAC D150 2018,2019-05-08 00:00:00,20.7,a,2
1035,1,Guayule MAC D150 2018,2019-05-09 00:00:00,20.55,a,2
1036,1,Guayule MAC D150 2018,2019-05-10 00:00:00,20.55,a,2
1037,1,Guayule MAC D150 2018,2019-05-11 00:00:00,20.55,a,2
1038,1,Guayule MAC D150 2018,2019-05-12 00:00:00,20.55,a,2
1039,1,Guayule MAC D150 2018,2019-05-14 00:00:00,14.25,a,2
1040,1,Guayule MAC D150 2018,2019-05-15 00:00:00,14.25,a,2
1041,1,Guayule MAC D150 2018,2019-05-16 00:00:00,14.25,a,2
1042,1,Guayule MAC D150 2018,2019-05-17 00:00:00,14.25,a,2
1043,1,Guayule MAC D150 2018,2019-05-18 00:00:00,14.25,a,2
1044,1,Guayule MAC D150 2018,2019-05-19 00:00:00,14.25,a,2
1045,1,Guayule MAC D150 2018,2019-05-21 00:00:00,14.1,a,2
1046,1,Guayule MAC D150 2018,2019-05-22 00:00:00,14.1,a,2
1047,1,Guayule MAC D150 2018,2019-05-23 00:00:00,14.1,a,2
1048,1,Guayule MAC D150 2018,2019-05-24 00:00:00,15,a,2
1049,1,Guayule MAC D150 2018,2019-05-27 00:00:00,20.85,a,2
1050,1,Guayule MAC D150 2018,2019-05-28 00:00:00,20.85,a,2
1051,1,Guayule MAC D150 2018,2019-05-29 00:00:00,20.85,a,2
1052,1,Guayule MAC D150 2018,2019-05-30 00:00:00,20.85,a,2
1053,1,Guayule MAC D150 2018,2019-05-31 00:00:00,20.85,a,2
1054,1,Guayule MAC D150 2018,2019-06-03 00:00:00,17.1,a,2
1055,1,Guayule MAC D150 2018,2019-06-04 00:00:00,17.1,a,2
1056,1,Guayule MAC D150 2018,2019-06-05 00:00:00,17.1,a,2
1057,1,Guayule MAC D150 2018,2019-06-06 00:00:00,17.1,a,2
1058,1,Guayule MAC D150 2018,2019-06-07 00:00:00,17.1,a,2
1059,1,Guayule MAC D150 2018,2019-06-08 00:00:00,17.1,a,2
1060,1,Guayule MAC D150 2018,2019-06-09 00:00:00,17.1,a,2
1061,1,Guayule MAC D150 2018,2019-06-10 00:00:00,24.3,a,2
1062,1,Guayule MAC D150 2018,2019-06-11 00:00:00,24.3,a,2
1063,1,Guayule MAC D150 2018,2019-06-12 00:00:00,24.3,a,2
1064,1,Guayule MAC D150 2018,2019-06-13 00:00:00,24.3,a,2
1065,1,Guayule MAC D150 2018,2019-06-14 00:00:00,24.3,a,2
1066,1,Guayule MAC D150 2018,2019-06-15 00:00:00,24.3,a,2
1067,1,Guayule MAC D150 2018,2019-06-17 00:00:00,16.5,a,2
1068,1,Guayule MAC D150 2018,2019-06-18 00:00:00,16.5,a,2
1069,1,Guayule MAC D150 2018,2019-06-19 00:00:00,16.5,a,2
1070,1,Guayule MAC D150 2018,2019-06-20 00:00:00,16.5,a,2
1071,1,Guayule MAC D150 2018,2019-06-21 00:00:00,16.5,a,2
1072,1,Guayule MAC D150 2018,2019-06-22 00:00:00,16.5,a,2
1073,1,Guayule MAC D150 2018,2019-06-24 00:00:00,13.8,a,2
1074,1,Guayule MAC D150 2018,2019-06-25 00:00:00,13.8,a,2
1075,1,Guayule MAC D150 2018,2019-06-26 00:00:00,13.8,a,2
1076,1,Guayule MAC D150 2018,2019-06-27 00:00:00,13.8,a,2
1077,1,Guayule MAC D150 2018,2019-06-28 00:00:00,13.8,a,2
1078,1,Guayule MAC D150 2018,2019-06-29 00:00:00,13.8,a,2
1079,1,Guayule MAC D150 2018,2019-06-30 00:00:00,13.8,a,2
1080,1,Guayule MAC D150 2018,2019-07-01 00:00:00,33.3,a,2
1081,1,Guayule MAC D150 2018,2019-07-02 00:00:00,25.65,a,2
1082,1,Guayule MAC D150 2018,2019-07-03 00:00:00,25.5,a,2
1083,1,Guayule MAC D150 2018,2019-07-04 00:00:00,38.1,a,2
1084,1,Guayule MAC D150 2018,2019-07-05 00:00:00,38.1,a,2
1085,1,Guayule MAC D150 2018,2019-07-07 00:00:00,36.45,a,2
1086,1,Guayule MAC D150 2018,2019-07-08 00:00:00,8.7,a,2
1087,1,Guayule MAC D150 2018,2019-07-09 00:00:00,8.7,a,2
1088,1,Guayule MAC D150 2018,2019-07-10 00:00:00,8.7,a,2
1089,1,Guayule MAC D150 2018,2019-07-11 00:00:00,36,a,2
1090,1,Guayule MAC D150 2018,2019-07-12 00:00:00,40.65,a,2
1091,1,Guayule MAC D150 2018,2019-07-16 00:00:00,16.8,a,2
1092,1,Guayule MAC D150 2018,2019-07-17 00:00:00,16.8,a,2
1093,1,Guayule MAC D150 2018,2019-07-18 00:00:00,16.8,a,2
1094,1,Guayule MAC D150 2018,2019-07-19 00:00:00,16.2,a,2
1095,1,Guayule MAC D150 2018,2019-07-20 00:00:00,16.2,a,2
1096,1,Guayule MAC D150 2018,2019-07-21 00:00:00,16.2,a,2
1097,1,Guayule MAC D150 2018,2019-07-22 00:00:00,16.65,a,2
1098,1,Guayule MAC D150 2018,2019-07-24 00:00:00,16.5,a,2
1099,1,Guayule MAC D150 2018,2019-07-25 00:00:00,16.5,a,2
1100,1,Guayule MAC D150 2018,2019-07-26 00:00:00,19.65,a,2
1101,1,Guayule MAC D150 2018,2019-07-27 00:00:00,19.65,a,2
1102,1,Guayule MAC D150 2018,2019-07-28 00:00:00,19.65,a,2
1103,1,Guayule MAC D150 2018,2019-07-30 00:00:00,15,a,2
1104,1,Guayule MAC D150 2018,2019-07-31 00:00:00,15,a,2
1105,1,Guayule ELO F100 2018,2018-04-17 00:00:00,19.79,a,2
1106,1,Guayule ELO F100 2018,2018-04-18 00:00:00,19.79,a,2
1107,1,Guayule ELO F100 2018,2018-04-19 00:00:00,19.79,a,2
1108,1,Guayule ELO F100 2018,2018-04-20 00:00:00,19.79,a,2
1109,1,Guayule ELO F100 2018,2018-04-21 00:00:00,19.79,a,2
1110,1,Guayule ELO F100 2018,2018-04-22 00:00:00,19.79,a,2
1111,1,Guayule ELO F100 2018,2018-04-23 00:00:00,19.79,a,2
1112,1,Guayule ELO F100 2018,2018-04-24 00:00:00,19.79,a,2
1113,1,Guayule ELO F100 2018,2018-04-25 00:00:00,19.79,a,2
1114,1,Guayule ELO F100 2018,2018-04-26 00:00:00,19.79,a,2
1115,1,Guayule ELO F100 2018,2018-04-27 00:00:00,19.79,a,2
1116,1,Guayule ELO F100 2018,2018-04-28 00:00:00,19.79,a,2
1117,1,Guayule ELO F100 2018,2018-04-29 00:00:00,19.79,a,2
1118,1,Guayule ELO F100 2018,2018-04-30 00:00:00,19.79,a,2
1119,1,Guayule ELO F100 2018,2018-05-01 00:00:00,19.79,a,2
1120,1,Guayule ELO F100 2018,2018-05-02 00:00:00,19.79,a,2
1121,1,Guayule ELO F100 2018,2018-05-04 00:00:00,135.8,a,2
1122,1,Guayule ELO F100 2018,2018-05-16 00:00:00,50.5,a,2
1123,1,Guayule ELO F100 2018,2018-05-25 00:00:00,45.2,a,2
1124,1,Guayule ELO F100 2018,2018-06-04 00:00:00,47,a,2
1125,1,Guayule ELO F100 2018,2018-06-13 00:00:00,47.6,a,2
1126,1,Guayule ELO F100 2018,2018-06-25 00:00:00,42,a,2
1127,1,Guayule ELO F100 2018,2018-07-02 00:00:00,60,a,2
1128,1,Guayule ELO F100 2018,2018-07-11 00:00:00,65,a,2
1129,1,Guayule ELO F100 2018,2018-07-24 00:00:00,80,a,2
1130,1,Guayule ELO F100 2018,2018-07-31 00:00:00,75,a,2
1131,1,Guayule ELO F100 2018,2018-08-08 00:00:00,65,a,2
1132,1,Guayule ELO F100 2018,2018-08-16 00:00:00,46,a,2
1133,1,Guayule ELO F100 2018,2018-08-29 00:00:00,73,a,2
1134,1,Guayule ELO F100 2018,2018-09-07 00:00:00,46,a,2
1135,1,Guayule ELO F100 2018,2018-09-12 00:00:00,65,a,2
1136,1,Guayule ELO F100 2018,2018-09-25 00:00:00,85,a,2
1137,1,Guayule ELO F100 2018,2018-10-26 00:00:00,65,a,2
1138,1,Guayule ELO F100 2018,2018-11-15 00:00:00,60,a,2
1139,1,Guayule ELO D100 2018,2018-04-17 00:00:00,19.79,a,2
1140,1,Guayule ELO D100 2018,2018-04-18 00:00:00,19.79,a,2
1141,1,Guayule ELO D100 2018,2018-04-19 00:00:00,19.79,a,2
1142,1,Guayule ELO D100 2018,2018-04-20 00:00:00,19.79,a,2
1143,1,Guayule ELO D100 2018,2018-04-21 00:00:00,19.79,a,2
1144,1,Guayule ELO D100 2018,2018-04-22 00:00:00,19.79,a,2
