index,pid,plant_name,Date,Depth_mm,IrrigationGroup,Time_hr
1145,1,Guayule ELO D100 2018,2018-04-23 00:00:00,19.79,a,2
1146,1,Guayule ELO D100 2018,2018-04-24 00:00:00,19.79,a,2
1147,1,Guayule ELO D100 2018,2018-04-25 00:00:00,19.79,a,2
1148,1,Guayule ELO D100 2018,2018-04-26 00:00:00,19.79,a,2
1149,1,Guayule ELO D100 2018,2018-04-27 00:00:00,19.79,a,2
1150,1,Guayule ELO D100 2018,2018-04-28 00:00:00,19.79,a,2
1151,1,Guayule ELO D100 2018,2018-04-29 00:00:00,19.79,a,2
1152,1,Guayule ELO D100 2018,2018-04-30 00:00:00,19.79,a,2
1153,1,Guayule ELO D100 2018,2018-05-01 00:00:00,19.79,a,2
1154,1,Guayule ELO D100 2018,2018-05-02 00:00:00,19.79,a,2
1155,1,Guayule ELO D100 2018,2018-05-04 00:00:00,66,a,2
1156,1,Guayule ELO D100 2018,2018-05-16 00:00:00,27.7,a,2
1157,1,Guayule ELO D100 2018,2018-05-22 00:00:00,12,a,2
1158,1,Guayule ELO D100 2018,2018-05-25 00:00:00,15,a,2
1159,1,Guayule ELO D100 2018,2018-05-29 00:00:00,13,a,2
1160,1,Guayule ELO D100 2018,2018-06-01 00:00:00,13,a,2
1161,1,Guayule ELO D100 2018,2018-06-04 00:00:00,10,a,2
1162,1,Guayule ELO D100 2018,2018-06-06 00:00:00,10,a,2
1163,1,Guayule ELO D100 2018,2018-06-08 00:00:00,10,a,2
1164,1,Guayule ELO D100 2018,2018-06-11 00:00:00,12,a,2
1165,1,Guayule ELO D100 2018,2018-06-13 00:00:00,12,a,2
1166,1,Guayule ELO D100 2018,2018-06-15 00:00:00,12,a,2
1167,1,Guayule ELO D100 2018,2018-06-18 00:00:00,18,a,2
1168,1,Guayule ELO D100 2018,2018-06-20 00:00:00,13,a,2
1169,1,Guayule ELO D100 2018,2018-06-22 00:00:00,13,a,2
1170,1,Guayule ELO D100 2018,2018-06-25 00:00:00,13,a,2
1171,1,Guayule ELO D100 2018,2018-07-02 00:00:00,11,a,2
1172,1,Guayule ELO D100 2018,2018-07-03 00:00:00,11,a,2
1173,1,Guayule ELO D100 2018,2018-07-04 00:00:00,11,a,2
1174,1,Guayule ELO D100 2018,2018-07-06 00:00:00,12,a,2
1175,1,Guayule ELO D100 2018,2018-07-11 00:00:00,12,a,2
1176,1,Guayule ELO D100 2018,2018-07-12 00:00:00,12,a,2
1177,1,Guayule ELO D100 2018,2018-07-13 00:00:00,10,a,2
1178,1,Guayule ELO D100 2018,2018-07-16 00:00:00,17,a,2
1179,1,Guayule ELO D100 2018,2018-07-17 00:00:00,12,a,2
1180,1,Guayule ELO D100 2018,2018-07-18 00:00:00,17,a,2
1181,1,Guayule ELO D100 2018,2018-07-19 00:00:00,12,a,2
1182,1,Guayule ELO D100 2018,2018-07-20 00:00:00,12,a,2
1183,1,Guayule ELO D100 2018,2018-07-23 00:00:00,20,a,2
1184,1,Guayule ELO D100 2018,2018-07-24 00:00:00,20,a,2
1185,1,Guayule ELO D100 2018,2018-07-25 00:00:00,15,a,2
1186,1,Guayule ELO D100 2018,2018-07-26 00:00:00,15,a,2
1187,1,Guayule ELO D100 2018,2018-07-27 00:00:00,15,a,2
1188,1,Guayule ELO D100 2018,2018-07-29 00:00:00,15,a,2
1189,1,Guayule ELO D100 2018,2018-07-31 00:00:00,15,a,2
1190,1,Guayule ELO D100 2018,2018-08-01 00:00:00,23,a,2
1191,1,Guayule ELO D100 2018,2018-08-02 00:00:00,23,a,2
1192,1,Guayule ELO D100 2018,2018-08-03 00:00:00,23,a,2
1193,1,Guayule ELO D100 2018,2018-08-04 00:00:00,23,a,2
1194,1,Guayule ELO D100 2018,2018-08-07 00:00:00,13,a,2
1195,1,Guayule ELO D100 2018,2018-08-08 00:00:00,13,a,2
1196,1,Guayule ELO D100 2018,2018-08-09 00:00:00,13,a,2
1197,1,Guayule ELO D100 2018,2018-08-10 00:00:00,13,a,2
1198,1,Guayule ELO D100 2018,2018-08-11 00:00:00,13,a,2
1199,1,Guayule ELO D100 2018,2018-08-12 00:00:00,13,a,2
1200,1,Guayule ELO D100 2018,2018-08-18 00:00:00,22,a,2
1201,1,Guayule ELO D100 2018,2018-08-20 00:00:00,22,a,2
1202,1,Guayule ELO D100 2018,2018-08-22 00:00:00,22,a,2
1203,1,Guayule ELO D100 2018,2018-08-24 00:00:00,22,a,2
1204,1,Guayule ELO D100 2018,2018-09-01 00:00:00,12,a,2
1205,1,Guayule ELO D100 2018,2018-09-02 00:00:00,12,a,2
1206,1,Guayule ELO D100 2018,2018-09-04 00:00:00,12,a,2
1207,1,Guayule ELO D100 2018,2018-09-05 00:00:00,17,a,2
1208,1,Guayule ELO D100 2018,2018-09-06 00:00:00,17,a,2
1209,1,Guayule ELO D100 2018,2018-09-07 00:00:00,17,a,2
1210,1,Guayule ELO D100 2018,2018-09-08 00:00:00,17,a,2
1211,1,Guayule ELO D100 2018,2018-09-11 00:00:00,12,a,2
1212,1,Guayule ELO D100 2018,2018-09-12 00:00:00,12,a,2
1213,1,Guayule ELO D100 2018,2018-09-13 00:00:00,12,a,2
1214,1,Guayule ELO D100 2018,2018-09-14 00:00:00,12,a,2
1215,1,Guayule ELO D100 2018,2018-09-21 00:00:00,12,a,2
1216,1,Guayule ELO D100 2018,2018-09-23 00:00:00,12,a,2
1217,1,Guayule ELO D100 2018,2018-09-28 00:00:00,12,a,2
1218,1,Guayule ELO D100 2018,2018-09-30 00:00:00,12,a,2
1219,1,Guayule ELO D100 2018,2018-10-04 00:00:00,12,a,2
1220,1,Guayule ELO D100 2018,2018-10-17 00:00:00,0,a,2
1221,1,Guayule ELO D100 2018,2018-10-18 00:00:00,12,a,2
1222,1,Guayule ELO D100 2018,2018-10-19 00:00:00,0,a,2
1223,1,Guayule ELO D100 2018,2018-10-21 00:00:00,12,a,2
1224,1,Guayule ELO D100 2018,2018-10-25 00:00:00,0,a,2
1225,1,Guayule ELO D100 2018,2018-10-26 00:00:00,12,a,2
1226,1,Guayule ELO D100 2018,2018-10-27 00:00:00,0,a,2
1227,1,Guayule ELO D100 2018,2018-10-28 00:00:00,12,a,2
1228,1,Guayule ELO D100 2018,2018-10-29 00:00:00,0,a,2
1229,1,Guayule ELO D100 2018,2018-10-31 00:00:00,12,a,2
1230,1,Guayule ELO D100 2018,2018-11-03 00:00:00,12,a,2
1231,1,Guayule ELO D100 2018,2018-11-07 00:00:00,12,a,2
1232,1,Guayule ELO D100 2018,2018-11-09 00:00:00,12,a,2
1233,1,Guayule ELO D100 2018,2018-11-12 00:00:00,24,a,2
1234,1,Guayule ELO D100 2018,2018-11-15 00:00:00,24,a,2
1235,1,Guar CLO PI-Irr-V1 2018,2018-06-16 00:00:00,43.18,a,2
1236,1,Guar CLO PI-Irr-V1 2018,2018-06-23 00:00:00,43.18,a,2
1237,1,Guar CLO PI-Irr-V1 2018,2018-06-30 00:00:00,40.64,a,2
1238,1,Guar CLO PI-Irr-V1 2018,2018-07-04 00:00:00,12.7,a,2
1239,1,Guar CLO PI-Irr-V1 2018,2018-07-09 00:00:00,10.16,a,2
1240,1,Guar CLO PI-Irr-V1 2018,2018-07-18 00:00:00,17.78,a,2
1241,1,Guar CLO PI-Irr-V1 2018,2018-08-05 00:00:00,30.48,a,2
1242,1,Guar CLO PI-Irr-V1 2018,2018-08-13 00:00:00,31.75,a,2
1243,1,Guar CLO PI-Irr-V1 2018,2018-08-28 00:00:00,31.75,a,2
1244,1,Guar CLO PI-Irr-V1 2018,2018-09-10 00:00:00,31.75,a,2
1245,1,Guar CLO PI-Irr-V1 2018,2018-09-17 00:00:00,31.75,a,2
1246,1,Guar CLO PI-Vstss-V1 2018,2018-06-16 00:00:00,43.18,a,2
1247,1,Guar CLO PI-Vstss-V1 2018,2018-06-23 00:00:00,43.18,a,2
1248,1,Guar CLO PI-Vstss-V1 2018,2018-06-30 00:00:00,40.64,a,2
1249,1,Guar CLO PI-Vstss-V1 2018,2018-07-04 00:00:00,12.7,a,2
1250,1,Guar CLO PI-Vstss-V1 2018,2018-07-09 00:00:00,10.16,a,2
1251,1,Guar CLO PI-Vstss-V1 2018,2018-07-18 00:00:00,0,a,2
1252,1,Guar CLO PI-Vstss-V1 2018,2018-08-05 00:00:00,0,a,2
1253,1,Guar CLO PI-Vstss-V1 2018,2018-08-13 00:00:00,31.75,a,2
1254,1,Guar CLO PI-Vstss-V1 2018,2018-08-28 00:00:00,31.75,a,2
1255,1,Guar CLO PI-Vstss-V1 2018,2018-09-10 00:00:00,31.75,a,2
1256,1,Guar CLO PI-Vstss-V1 2018,2018-09-17 00:00:00,31.75,a,2
1257,1,Guar CLO PI-Rstss-V1 2018,2018-06-16 00:00:00,43.18,a,2
1258,1,Guar CLO PI-Rstss-V1 2018,2018-06-23 00:00:00,43.18,a,2
1259,1,Guar CLO PI-Rstss-V1 2018,2018-06-30 00:00:00,40.64,a,2
1260,1,Guar CLO PI-Rstss-V1 2018,2018-07-04 00:00:00,12.7,a,2
1261,1,Guar CLO PI-Rstss-V1 2018,2018-07-09 00:00:00,10.16,a,2
1262,1,Guar CLO PI-Rstss-V1 2018,2018-07-18 00:00:00,17.78,a,2
1263,1,Guar CLO PI-Rstss-V1 2018,2018-08-05 00:00:00,30.48,a,2
1264,1,Guar CLO PI-Rstss-V1 2018,2018-08-13 00:00:00,0,a,2
1265,1,Guar CLO PI-Rstss-V1 2018,2018-08-28 00:00:00,0,a,2
1266,1,Guar CLO PI-Rstss-V1 2018,2018-09-10 00:00:00,0,a,2
1267,1,Guar CLO PI-Rstss-V1 2018,2018-09-17 00:00:00,0,a,2
1268,1,Guar CLO PI-Rain-V1 2018,2018-06-16 00:00:00,43.18,a,2
1269,1,Guar CLO PI-Rain-V1 2018,2018-06-23 00:00:00,43.18,a,2
1270,1,Guar CLO PI-Rain-V1 2018,2018-06-30 00:00:00,40.64,a,2
1271,1,Guar CLO PI-Rain-V1 2018,2018-07-04 00:00:00,0,a,2
1272,1,Guar CLO PI-Rain-V1 2018,2018-07-09 00:00:00,0,a,2
1273,1,Guar CLO PI-Rain-V1 2018,2018-07-18 00:00:00,0,a,2
1274,1,Guar CLO PI-Rain-V1 2018,2018-08-05 00:00:00,0,a,2
1275,1,Guar CLO PI-Rain-V1 2018,2018-08-13 00:00:00,0,a,2
1276,1,Guar CLO PI-Rain-V1 2018,2018-08-28 00:00:00,0,a,2
1277,1,Guar CLO PI-Rain-V1 2018,2018-09-10 00:00:00,0,a,2
1278,1,Guar CLO PI-Rain-V1 2018,2018-09-17 00:00:00,0,a,2
1279,1,Guar CLO NPI-Irr-V1 2018,2018-07-04 00:00:00,12.7,a,2
1280,1,Guar CLO NPI-Irr-V1 2018,2018-07-09 00:00:00,10.16,a,2
1281,1,Guar CLO NPI-Irr-V1 2018,2018-07-18 00:00:00,17.78,a,2
1282,1,Guar CLO NPI-Irr-V1 2018,2018-08-05 00:00:00,30.48,a,2
1283,1,Guar CLO NPI-Irr-V1 2018,2018-08-13 00:00:00,31.75,a,2
1284,1,Guar CLO NPI-Irr-V1 2018,2018-08-28 00:00:00,31.75,a,2
1285,1,Guar CLO NPI-Irr-V1 2018,2018-09-10 00:00:00,31.75,a,2
1286,1,Guar CLO NPI-Irr-V1 2018,2018-09-17 00:00:00,31.75,a,2
1287,1,Guar CLO NPI-Vstss-V1 2018,2018-07-04 00:00:00,12.7,a,2
1288,1,Guar CLO NPI-Vstss-V1 2018,2018-07-09 00:00:00,10.16,a,2
1289,1,Guar CLO NPI-Vstss-V1 2018,2018-07-18 00:00:00,0,a,2
1290,1,Guar CLO NPI-Vstss-V1 2018,2018-08-05 00:00:00,0,a,2
1291,1,Guar CLO NPI-Vstss-V1 2018,2018-08-13 00:00:00,31.75,a,2
1292,1,Guar CLO NPI-Vstss-V1 2018,2018-08-28 00:00:00,31.75,a,2
1293,1,Guar CLO NPI-Vstss-V1 2018,2018-09-10 00:00:00,31.75,a,2
1294,1,Guar CLO NPI-Vstss-V1 2018,2018-09-17 00:00:00,31.75,a,2
1295,1,Guar CLO NPI-Rstss-V1 2018,2018-07-04 00:00:00,12.7,a,2
1296,1,Guar CLO NPI-Rstss-V1 2018,2018-07-09 00:00:00,10.16,a,2
1297,1,Guar CLO NPI-Rstss-V1 2018,2018-07-18 00:00:00,17.78,a,2
1298,1,Guar CLO NPI-Rstss-V1 2018,2018-08-05 00:00:00,30.48,a,2
1299,1,Guar CLO NPI-Rstss-V1 2018,2018-08-13 00:00:00,0,a,2
1300,1,Guar CLO NPI-Rstss-V1 2018,2018-08-28 00:00:00,0,a,2
1301,1,Guar CLO NPI-Rstss-V1 2018,2018-09-10 00:00:00,0,a,2
1302,1,Guar CLO NPI-Rstss-V1 2018,2018-09-17 00:00:00,0,a,2
1303,1,Guar CLO NPI-Rain-V1 2018,2018-07-04 00:00:00,0,a,2
1304,1,Guar CLO NPI-Rain-V1 2018,2018-07-09 00:00:00,0,a,2
1305,1,Guar CLO NPI-Rain-V1 2018,2018-07-18 00:00:00,0,a,2
1306,1,Guar CLO NPI-Rain-V1 2018,2018-08-05 00:00:00,0,a,2
1307,1,Guar CLO NPI-Rain-V1 2018,2018-08-13 00:00:00,0,a,2
1308,1,Guar CLO NPI-Rain-V1 2018,2018-08-28 00:00:00,0,a,2
1309,1,Guar CLO NPI-Rain-V1 2018,2018-09-10 00:00:00,0,a,2
1310,1,Guar CLO NPI-Rain-V1 2018,2018-09-17 00:00:00,0,a,2
1311,1,Guar CLO PI-Irr-V1 2019,2019-05-17 00:00:00,38.1,a,2
1312,1,Guar CLO PI-Irr-V1 2019,2019-05-24 00:00:00,50.8,a,2
1313,1,Guar CLO PI-Irr-V1 2019,2019-05-31 00:00:00,30.48,a,2
1314,1,Guar CLO PI-Irr-V1 2019,2019-06-16 00:00:00,20.32,a,2
1315,1,Guar CLO PI-Irr-V1 2019,2019-06-21 00:00:00,15.24,a,2
1316,1,Guar CLO PI-Irr-V1 2019,2019-06-24 00:00:00,10.16,a,2
1317,1,Guar CLO PI-Irr-V1 2019,2019-06-30 00:00:00,25.4,a,2
1318,1,Guar CLO PI-Irr-V1 2019,2019-07-11 00:00:00,30.48,a,2
1319,1,Guar CLO PI-Irr-V1 2019,2019-07-16 00:00:00,20.32,a,2
1320,1,Guar CLO PI-Irr-V1 2019,2019-07-24 00:00:00,30.48,a,2
1321,1,Guar CLO PI-Irr-V1 2019,2019-08-01 00:00:00,20.32,a,2
1322,1,Guar CLO PI-Irr-V1 2019,2019-08-17 00:00:00,20.32,a,2
1323,1,Guar CLO PI-Irr-V1 2019,2019-08-26 00:00:00,25.4,a,2
1324,1,Guar CLO PI-Irr-V1 2019,2019-09-04 00:00:00,31.75,a,2
1325,1,Guar CLO PI-Irr-V1 2019,2019-09-17 00:00:00,19.05,a,2
1326,1,Guar CLO PI-Vstss-V1 2019,2019-05-17 00:00:00,38.1,a,2
1327,1,Guar CLO PI-Vstss-V1 2019,2019-05-24 00:00:00,50.8,a,2
1328,1,Guar CLO PI-Vstss-V1 2019,2019-05-31 00:00:00,30.48,a,2
1329,1,Guar CLO PI-Vstss-V1 2019,2019-06-16 00:00:00,20.32,a,2
1330,1,Guar CLO PI-Vstss-V1 2019,2019-06-21 00:00:00,15.24,a,2
1331,1,Guar CLO PI-Vstss-V1 2019,2019-06-24 00:00:00,10.16,a,2
1332,1,Guar CLO PI-Vstss-V1 2019,2019-06-30 00:00:00,0,a,2
1333,1,Guar CLO PI-Vstss-V1 2019,2019-07-11 00:00:00,0,a,2
1334,1,Guar CLO PI-Vstss-V1 2019,2019-07-16 00:00:00,0,a,2
1335,1,Guar CLO PI-Vstss-V1 2019,2019-07-24 00:00:00,30.48,a,2
1336,1,Guar CLO PI-Vstss-V1 2019,2019-08-01 00:00:00,20.32,a,2
1337,1,Guar CLO PI-Vstss-V1 2019,2019-08-17 00:00:00,20.32,a,2
1338,1,Guar CLO PI-Vstss-V1 2019,2019-08-26 00:00:00,25.4,a,2
1339,1,Guar CLO PI-Vstss-V1 2019,2019-09-04 00:00:00,31.75,a,2
1340,1,Guar CLO PI-Vstss-V1 2019,2019-09-17 00:00:00,19.05,a,2
1341,1,Guar CLO PI-Rstss-V1 2019,2019-05-17 00:00:00,38.1,a,2
1342,1,Guar CLO PI-Rstss-V1 2019,2019-05-24 00:00:00,50.8,a,2
1343,1,Guar CLO PI-Rstss-V1 2019,2019-05-31 00:00:00,30.48,a,2
1344,1,Guar CLO PI-Rstss-V1 2019,2019-06-16 00:00:00,20.32,a,2
1345,1,Guar CLO PI-Rstss-V1 2019,2019-06-21 00:00:00,15.24,a,2
1346,1,Guar CLO PI-Rstss-V1 2019,2019-06-24 00:00:00,10.16,a,2
1347,1,Guar CLO PI-Rstss-V1 2019,2019-06-30 00:00:00,25.4,a,2
1348,1,Guar CLO PI-Rstss-V1 2019,2019-07-11 00:00:00,30.48,a,2
1349,1,Guar CLO PI-Rstss-V1 2019,2019-07-16 00:00:00,20.32,a,2
1350,1,Guar CLO PI-Rstss-V1 2019,2019-07-24 00:00:00,0,a,2
1351,1,Guar CLO PI-Rstss-V1 2019,2019-08-01 00:00:00,0,a,2
1352,1,Guar CLO PI-Rstss-V1 2019,2019-08-17 00:00:00,0,a,2
1353,1,Guar CLO PI-Rstss-V1 2019,2019-08-26 00:00:00,0,a,2
1354,1,Guar CLO PI-Rstss-V1 2019,2019-09-04 00:00:00,0,a,2
1355,1,Guar CLO PI-Rstss-V1 2019,2019-09-17 00:00:00,0,a,2
1356,1,Guar CLO PI-Rain-V1 2019,2019-05-17 00:00:00,38.1,a,2
1357,1,Guar CLO PI-Rain-V1 2019,2019-05-24 00:00:00,50.8,a,2
1358,1,Guar CLO PI-Rain-V1 2019,2019-05-31 00:00:00,30.48,a,2
1359,1,Guar CLO PI-Rain-V1 2019,2019-06-16 00:00:00,0,a,2
1360,1,Guar CLO PI-Rain-V1 2019,2019-06-21 00:00:00,0,a,2
1361,1,Guar CLO PI-Rain-V1 2019,2019-06-24 00:00:00,0,a,2
1362,1,Guar CLO PI-Rain-V1 2019,2019-06-30 00:00:00,0,a,2
1363,1,Guar CLO PI-Rain-V1 2019,2019-07-11 00:00:00,0,a,2
1364,1,Guar CLO PI-Rain-V1 2019,2019-07-16 00:00:00,0,a,2
1365,1,Guar CLO PI-Rain-V1 2019,2019-07-24 00:00:00,0,a,2
1366,1,Guar CLO PI-Rain-V1 2019,2019-08-01 00:00:00,0,a,2
1367,1,Guar CLO PI-Rain-V1 2019,2019-08-17 00:00:00,0,a,2
1368,1,Guar CLO PI-Rain-V1 2019,2019-08-26 00:00:00,0,a,2
1369,1,Guar CLO PI-Rain-V1 2019,2019-09-04 00:00:00,0,a,2
1370,1,Guar CLO PI-Rain-V1 2019,2019-09-17 00:00:00,0,a,2
1371,1,Guar CLO NPI-Irr-V1 2019,2019-06-16 00:00:00,20.32,a,2
1372,1,Guar CLO NPI-Irr-V1 2019,2019-06-21 00:00:00,15.24,a,2
1373,1,Guar CLO NPI-Irr-V1 2019,2019-06-24 00:00:00,10.16,a,2
1374,1,Guar CLO NPI-Irr-V1 2019,2019-06-30 00:00:00,25.4,a,2
1375,1,Guar CLO NPI-Irr-V1 2019,2019-07-11 00:00:00,30.48,a,2
1376,1,Guar CLO NPI-Irr-V1 2019,2019-07-16 00:00:00,20.32,a,2
1377,1,Guar CLO NPI-Irr-V1 2019,2019-07-24 00:00:00,30.48,a,2
1378,1,Guar CLO NPI-Irr-V1 2019,2019-08-01 00:00:00,20.32,a,2
1379,1,Guar CLO NPI-Irr-V1 2019,2019-08-17 00:00:00,20.32,a,2
1380,1,Guar CLO NPI-Irr-V1 2019,2019-08-26 00:00:00,25.4,a,2
1381,1,Guar CLO NPI-Irr-V1 2019,2019-09-04 00:00:00,31.75,a,2
1382,1,Guar CLO NPI-Irr-V1 2019,2019-09-17 00:00:00,19.05,a,2
1383,1,Guar CLO NPI-Vstss-V1 2019,2019-06-16 00:00:00,20.32,a,2
1384,1,Guar CLO NPI-Vstss-V1 2019,2019-06-21 00:00:00,15.24,a,2
1385,1,Guar CLO NPI-Vstss-V1 2019,2019-06-24 00:00:00,10.16,a,2
1386,1,Guar CLO NPI-Vstss-V1 2019,2019-06-30 00:00:00,0,a,2
1387,1,Guar CLO NPI-Vstss-V1 2019,2019-07-11 00:00:00,0,a,2
1388,1,Guar CLO NPI-Vstss-V1 2019,2019-07-16 00:00:00,0,a,2
1389,1,Guar CLO NPI-Vstss-V1 2019,2019-07-24 00:00:00,30.48,a,2
1390,1,Guar CLO NPI-Vstss-V1 2019,2019-08-01 00:00:00,20.32,a,2
1391,1,Guar CLO NPI-Vstss-V1 2019,2019-08-17 00:00:00,20.32,a,2
1392,1,Guar CLO NPI-Vstss-V1 2019,2019-08-26 00:00:00,25.4,a,2
1393,1,Guar CLO NPI-Vstss-V1 2019,2019-09-04 00:00:00,31.75,a,2
1394,1,Guar CLO NPI-Vstss-V1 2019,2019-09-17 00:00:00,19.05,a,2
1395,1,Guar CLO NPI-Rstss-V1 2019,2019-06-16 00:00:00,20.32,a,2
1396,1,Guar CLO NPI-Rstss-V1 2019,2019-06-21 00:00:00,15.24,a,2
1397,1,Guar CLO NPI-Rstss-V1 2019,2019-06-24 00:00:00,10.16,a,2
1398,1,Guar CLO NPI-Rstss-V1 2019,2019-06-30 00:00:00,25.4,a,2
1399,1,Guar CLO NPI-Rstss-V1 2019,2019-07-11 00:00:00,30.48,a,2
1400,1,Guar CLO NPI-Rstss-V1 2019,2019-07-16 00:00:00,20.32,a,2
1401,1,Guar CLO NPI-Rstss-V1 2019,2019-07-24 00:00:00,0,a,2
1402,1,Guar CLO NPI-Rstss-V1 2019,2019-08-01 00:00:00,0,a,2
1403,1,Guar CLO NPI-Rstss-V1 2019,2019-08-17 00:00:00,0,a,2
1404,1,Guar CLO NPI-Rstss-V1 2019,2019-08-26 00:00:00,0,a,2
1405,1,Guar CLO NPI-Rstss-V1 2019,2019-09-04 00:00:00,0,a,2
1406,1,Guar CLO NPI-Rstss-V1 2019,2019-09-17 00:00:00,0,a,2
1407,1,Guar CLO NPI-Rain-V1 2019,2019-06-16 00:00:00,0,a,2
1408,1,Guar CLO NPI-Rain-V1 2019,2019-06-21 00:00:00,0,a,2
1409,1,Guar CLO NPI-Rain-V1 2019,2019-06-24 00:00:00,0,a,2
1410,1,Guar CLO NPI-Rain-V1 2019,2019-06-30 00:00:00,0,a,2
1411,1,Guar CLO NPI-Rain-V1 2019,2019-07-11 00:00:00,0,a,2
1412,1,Guar CLO NPI-Rain-V1 2019,2019-07-16 00:00:00,0,a,2
1413,1,Guar CLO NPI-Rain-V1 2019,2019-07-24 00:00:00,0,a,2
1414,1,Guar CLO NPI-Rain-V1 2019,2019-08-01 00:00:00,0,a,2
1415,1,Guar CLO NPI-Rain-V1 2019,2019-08-17 00:00:00,0,a,2
1416,1,Guar CLO NPI-Rain-V1 2019,2019-08-26 00:00:00,0,a,2
1417,1,Guar CLO NPI-Rain-V1 2019,2019-09-04 00:00:00,0,a,2
1418,1,Guar CLO NPI-Rain-V1 2019,2019-09-17 00:00:00,0,a,2
